코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비      고,노임계수,할증,품셈개요,장비일위
5FFCB4FA5826EA5C23D18F82F5FA1A,원심력 철근콘크리트관 천공 및 접합,"본관 ∮1200, 연결관 ∮150mm",개소,0.0,"25,222.0","1,261.0","26,483.0",호표 2626,,,,,
5FFCB4FA5826EA5C23D18F82F5E813,원심력 철근콘크리트관 천공 및 접합,"본관 ∮1200, 연결관 ∮200mm",개소,0.0,"33,630.0","1,681.0","35,311.0",호표 2627,,,,,
5FFCB4FA5826EA5C23D18F82F51C1B,원심력 철근콘크리트관 천공 및 접합,"본관 ∮1200, 연결관 ∮250mm",개소,0.0,"37,833.0","1,891.0","39,724.0",호표 2628,,,,,
5FFCB4FA5826EA5C23D18F82F50215,원심력 철근콘크리트관 천공 및 접합,"본관 ∮1200, 연결관 ∮300mm",개소,0.0,"46,241.0","2,312.0","48,553.0",호표 2629,,,,,
5FFCB4FA5826EA5C23D586DED2F418,하수관 천공 및 접합(PVC접속구),"본관 300, 연결관 150mm",개소,"116,000.0","16,814.0",840.0,"133,654.0",호표 2630,,,,,
5FFCB4FA5826EA5C23D586EF401617,하수관 천공 및 접합(PVC접속구),"본관 300, 연결관 200mm",개소,"135,000.0","21,018.0","1,050.0","157,068.0",호표 2631,,,,,
5FFCB4FA5826EA5C23D586F9AE4A15,하수관 천공 및 접합(PVC접속구),"본관 400, 연결관 150mm",개소,"116,000.0","16,814.0",840.0,"133,654.0",호표 2632,,,,,
5FFCB4FA5826EA5C23D58686B16214,하수관 천공 및 접합(PVC접속구),"본관 400, 연결관 200mm",개소,"135,000.0","21,018.0","1,050.0","157,068.0",호표 2633,,,,,
5FFCB4FA5826EA5C23D58697208F1C,하수관 천공 및 접합(PVC접속구),"본관 450, 연결관 150mm",개소,"116,000.0","16,814.0",840.0,"133,654.0",호표 2634,,,,,
5FFCB4FA5826EA5C23D586A19F221C,하수관 천공 및 접합(PVC접속구),"본관 450, 연결관 200mm",개소,"135,000.0","21,018.0","1,050.0","157,068.0",호표 2635,,,,,
5FFCB4FA5826EA5C23D586B3FF4F1C,하수관 천공 및 접합(PVC접속구),"본관 450, 연결관 250mm",개소,"190,000.0","29,426.0","1,471.0","220,897.0",호표 2636,,,,,
5FFCB4FA5826EA5C23D5864F0CD313,하수관 천공 및 접합(PVC접속구),"본관 500, 연결관 150mm",개소,"116,000.0","16,814.0",840.0,"133,654.0",호표 2637,,,,,
5FFCB4FA5826EA5C23D586597B7A14,하수관 천공 및 접합(PVC접속구),"본관 500, 연결관 200mm",개소,"135,000.0","21,018.0","1,050.0","157,068.0",호표 2638,,,,,
5FFCB4FA5826EA5C23D687338BE816,하수관 천공 및 접합(PVC접속구),"본관 500, 연결관 250mm",개소,"190,000.0","29,426.0","1,471.0","220,897.0",호표 2639,,,,,
5FFCB4FA5826EA5C23D68710AA241D,하수관 천공 및 접합(PVC접속구),"본관 600, 연결관 150mm",개소,"116,000.0","21,018.0","1,050.0","138,068.0",호표 2640,,,,,
5FFCB4FA5826EA5C23D687064DFE16,하수관 천공 및 접합(PVC접속구),"본관 600, 연결관 200mm",개소,"135,000.0","29,426.0","1,471.0","165,897.0",호표 2641,,,,,
5FFCB4FA5826EA5C23D687793ADA18,하수관 천공 및 접합(PVC접속구),"본관 600, 연결관 250mm",개소,"190,000.0","33,630.0","1,681.0","225,311.0",호표 2642,,,,,
5FFCB4FA5826EA5C23D6875E532C1F,하수관 천공 및 접합(PVC접속구),"본관 700, 연결관 150mm",개소,"116,000.0","21,018.0","1,050.0","138,068.0",호표 2643,,,,,
5FFCB4FA5826EA5C23D6874DFE7A11,하수관 천공 및 접합(PVC접속구),"본관 700, 연결관 200mm",개소,"135,000.0","29,426.0","1,471.0","165,897.0",호표 2644,,,,,
5FFCB4FA5826EA5C23D687B0EF6518,하수관 천공 및 접합(PVC접속구),"본관 700, 연결관 250mm",개소,"190,000.0","33,630.0","1,681.0","225,311.0",호표 2645,,,,,
5FFCB4FA5826EA5C23D687A6665B1E,하수관 천공 및 접합(PVC접속구),"본관 800, 연결관 150mm",개소,"116,000.0","21,018.0","1,050.0","138,068.0",호표 2646,,,,,
5FFCB4FA5826EA5C23D687A6664917,하수관 천공 및 접합(PVC접속구),"본관 800, 연결관 200mm",개소,"135,000.0","29,426.0","1,471.0","165,897.0",호표 2647,,,,,
5FFCB4FA5826EA5C23D687A666761C,하수관 천공 및 접합(PVC접속구),"본관 800, 연결관 250mm",개소,"190,000.0","33,630.0","1,681.0","225,311.0",호표 2648,,,,,
5FFCB4FA5826EA5C23D687A6661C13,하수관 천공 및 접합(PVC접속구),"본관 900, 연결관 150mm",개소,"116,000.0","21,018.0","1,050.0","138,068.0",호표 2649,,,,,
5FFCB4FA5826EA5C23D687A666031C,하수관 천공 및 접합(PVC접속구),"본관 900, 연결관 200mm",개소,"135,000.0","29,426.0","1,471.0","165,897.0",호표 2650,,,,,
5FFCB4FA5826EA5C23D687A6663F11,하수관 천공 및 접합(PVC접속구),"본관 900, 연결관 250mm",개소,"190,000.0","33,630.0","1,681.0","225,311.0",호표 2651,,,,,
5FFCB4FA5826EA5C23D687A666DF14,하수관 천공 및 접합(PVC접속구),"본관 1000, 연결관 150mm",개소,"116,000.0","25,222.0","1,261.0","142,483.0",호표 2652,,,,,
5FFCB4FA5826EA5C23D687A666CE1D,하수관 천공 및 접합(PVC접속구),"본관 1000, 연결관 200mm",개소,"135,000.0","33,630.0","1,681.0","170,311.0",호표 2653,,,,,
5FFCB4FA5826EA5C23D687A655F513,하수관 천공 및 접합(PVC접속구),"본관 1000, 연결관 250mm",개소,"190,000.0","37,833.0","1,891.0","229,724.0",호표 2654,,,,,
5FFCB4FA5826EA5C23D687A655DA16,하수관 천공 및 접합(PVC접속구),"본관 1100, 연결관 150mm",개소,"116,000.0","25,222.0","1,261.0","142,483.0",호표 2655,,,,,
5FFCB4FA5826EA5C23D687A655C91F,하수관 천공 및 접합(PVC접속구),"본관 1100, 연결관 200mm",개소,"135,000.0","33,630.0","1,681.0","170,311.0",호표 2656,,,,,
5FFCB4FA5826EA5C23D687A655BF18,하수관 천공 및 접합(PVC접속구),"본관 1100, 연결관 250mm",개소,"190,000.0","37,833.0","1,891.0","229,724.0",호표 2657,,,,,
5FFCB4FA5826EA5C23D687A6559C1B,하수관 천공 및 접합(PVC접속구),"본관 1200, 연결관 150mm",개소,"116,000.0","25,222.0","1,261.0","142,483.0",호표 2658,,,,,
5FFCB4FA5826EA5C23D687A6558214,하수관 천공 및 접합(PVC접속구),"본관 1200, 연결관 200mm",개소,"135,000.0","33,630.0","1,681.0","170,311.0",호표 2659,,,,,
5FFCB4FA5826EA5C23D687A655711D,하수관 천공 및 접합(PVC접속구),"본관 1200, 연결관 250mm",개소,"190,000.0","37,833.0","1,891.0","229,724.0",호표 2660,,,,,
5FFCB4FA5826EA5C23D781,  (☞ 우수연결관 접속(본관천공+보호콘크리트)-----,,,0.0,0.0,0.0,,호표 2661,,,,,
5FFCB4FA5826EA5C23D781B4938117,하수관 천공 및 접합(보호콘크리트),"본관 300, 연결관 150mm",개소,"5,041.0","33,298.0","1,294.0","39,633.0",호표 2662,,,,,
5FFCB4FA5826EA5C23D7818F4D2E16,하수관 천공 및 접합(보호콘크리트),"본관 300, 연결관 200mm",개소,"5,866.0","40,188.0","1,571.0","47,625.0",호표 2663,,,,,
5FFCB4FA5826EA5C23D78199B5CE1F,하수관 천공 및 접합(보호콘크리트),"본관 400, 연결관 150mm",개소,"5,041.0","33,298.0","1,294.0","39,633.0",호표 2664,,,,,
5FFCB4FA5826EA5C23D781E1D97517,하수관 천공 및 접합(보호콘크리트),"본관 400, 연결관 200mm",개소,"5,866.0","40,188.0","1,571.0","47,625.0",호표 2665,,,,,
5FFCB4FA5826EA5C23D781F248921E,하수관 천공 및 접합(보호콘크리트),"본관 450, 연결관 150mm",개소,"5,041.0","33,298.0","1,294.0","39,633.0",호표 2666,,,,,
5FFCB4FA5826EA5C23D781C6F3B81F,하수관 천공 및 접합(보호콘크리트),"본관 450, 연결관 200mm",개소,"5,866.0","40,188.0","1,571.0","47,625.0",호표 2667,,,,,
5FFCB4FA5826EA5C23D781D762D416,하수관 천공 및 접합(보호콘크리트),"본관 450, 연결관 250mm",개소,"6,742.0","51,382.0","2,052.0","60,176.0",호표 2668,,,,,
5FFCB4FA5826EA5C23D78126C8E21D,하수관 천공 및 접합(보호콘크리트),"본관 500, 연결관 150mm",개소,"5,041.0","33,298.0","1,294.0","39,633.0",호표 2669,,,,,
5FFCB4FA5826EA5C23D781373FF71D,하수관 천공 및 접합(보호콘크리트),"본관 500, 연결관 200mm",개소,"5,866.0","40,188.0","1,571.0","47,625.0",호표 2670,,,,,
5FFCB4FA5826EA5C23D8821940531A,하수관 천공 및 접합(보호콘크리트),"본관 500, 연결관 250mm",개소,"6,742.0","51,382.0","2,052.0","60,176.0",호표 2671,,,,,
5FFCB4FA5826EA5C23D882341DAC1F,하수관 천공 및 접합(보호콘크리트),"본관 600, 연결관 150mm",개소,"5,041.0","37,502.0","1,504.0","44,047.0",호표 2672,,,,,
5FFCB4FA5826EA5C23D8822BA08911,하수관 천공 및 접합(보호콘크리트),"본관 600, 연결관 200mm",개소,"5,866.0","48,596.0","1,992.0","56,454.0",호표 2673,,,,,
5FFCB4FA5826EA5C23D88250F6E812,하수관 천공 및 접합(보호콘크리트),"본관 600, 연결관 250mm",개소,"6,742.0","55,586.0","2,262.0","64,590.0",호표 2674,,,,,
5FFCB4FA5826EA5C23D88273C43119,하수관 천공 및 접합(보호콘크리트),"본관 700, 연결관 150mm",개소,"5,041.0","37,502.0","1,504.0","44,047.0",호표 2675,,,,,
5FFCB4FA5826EA5C23D882615B9E1F,하수관 천공 및 접합(보호콘크리트),"본관 700, 연결관 200mm",개소,"5,866.0","48,596.0","1,992.0","56,454.0",호표 2676,,,,,
5FFCB4FA5826EA5C23D8829EAFEC13,하수관 천공 및 접합(보호콘크리트),"본관 700, 연결관 250mm",개소,"6,742.0","55,586.0","2,262.0","64,590.0",호표 2677,,,,,
5FFCB4FA5826EA5C23D8828C2CD510,하수관 천공 및 접합(보호콘크리트),"본관 800, 연결관 150mm",개소,"5,041.0","37,502.0","1,504.0","44,047.0",호표 2678,,,,,
5FFCB4FA5826EA5C23D8828C2CC419,하수관 천공 및 접합(보호콘크리트),"본관 800, 연결관 200mm",개소,"5,866.0","48,596.0","1,992.0","56,454.0",호표 2679,,,,,
5FFCB4FA5826EA5C23D8828C2CF11D,하수관 천공 및 접합(보호콘크리트),"본관 800, 연결관 250mm",개소,"6,742.0","55,586.0","2,262.0","64,590.0",호표 2680,,,,,
5FFCB4FA5826EA5C23D8828C2C9F15,하수관 천공 및 접합(보호콘크리트),"본관 900, 연결관 150mm",개소,"5,041.0","37,502.0","1,504.0","44,047.0",호표 2681,,,,,
5FFCB4FA5826EA5C23D8828C2C8E1E,하수관 천공 및 접합(보호콘크리트),"본관 900, 연결관 200mm",개소,"5,866.0","48,596.0","1,992.0","56,454.0",호표 2682,,,,,
5FFCB4FA5826EA5C23D8828C2CBA12,하수관 천공 및 접합(보호콘크리트),"본관 900, 연결관 250mm",개소,"6,742.0","55,586.0","2,262.0","64,590.0",호표 2683,,,,,
5FFCB4FA5826EA5C23D8828C2C511A,하수관 천공 및 접합(보호콘크리트),"본관 1000, 연결관 150mm",개소,"5,041.0","41,706.0","1,715.0","48,462.0",호표 2684,,,,,
5FFCB4FA5826EA5C23D8828C2C4713,하수관 천공 및 접합(보호콘크리트),"본관 1000, 연결관 200mm",개소,"5,866.0","52,800.0","2,202.0","60,868.0",호표 2685,,,,,
5FFCB4FA5826EA5C23D8828C126217,하수관 천공 및 접합(보호콘크리트),"본관 1000, 연결관 250mm",개소,"6,742.0","59,789.0","2,472.0","69,003.0",호표 2686,,,,,
5FFCB4FA5826EA5C23D8828C124719,하수관 천공 및 접합(보호콘크리트),"본관 1100, 연결관 150mm",개소,"5,041.0","41,706.0","1,715.0","48,462.0",호표 2687,,,,,
