코  드,품      명,규격,단위,재료비,노무비,경비,합계
58CD44473821901E93918A5C0D2F16959BA117,콘크리트 펌프차,28m(65∼75㎥/hr),대,,,"228,691.00","228,691.00"
58CD44473821901E93918A5C0D38176B4E1E67,콘크리트 펌프차,32m(80∼95㎥/hr),대,,,"268,750.00","268,750.00"
58CD44473821901E93918A5C0D3813F065D5D4,콘크리트 펌프차,36m(80∼95㎥/hr),대,,,"334,167.00","334,167.00"
58CD44473821901E93918A5C0D4A1D6E26FE37,콘크리트 펌프차,41m(80∼95㎥/hr),대,,,"346,833.00","346,833.00"
58CD44473821901E93918A5C0D4A1F1BFBF432,콘크리트 펌프차,43m(80∼95㎥/hr),대,,,"436,500.00","436,500.00"
58CD44473821901E93918A5C0D4A1BA0922B00,콘크리트 펌프차,47m(80∼95㎥/hr),대,,,"482,143.00","482,143.00"
58CD44473821901E93918A5C0D5B10E48D2EC3,콘크리트 펌프차,52m(80∼95㎥/hr),대,,,"506,333.00","506,333.00"
58CD44473821901E939089EEE30E1F8F449B92,콘크리트 펌프,12∼15㎥/hr(22kw),대,,,"50,309.00","50,309.00"
58CD44473821901E939089EEE33B18430640A0,콘크리트 펌프,20∼26㎥/hr(30kw),대,,,"71,637.00","71,637.00"
58CD44473821901E9393853BEFE1105475FD02,초고압펌프,200kg/㎠,대,,,"65,891.00","65,891.00"
58CD44473821901E9393853B8561136ACAAB07,초고압펌프,400kg/㎠,대,,,"279,073.00","279,073.00"
58CD44473821902F13AF8884E97816E8B031DE,콘크리트 진동기,전기식플렉시블형 ∮45(0.75kw),대,,,141,141
58CD44473821902F13AF8884D8C3166DD61190,콘크리트 진동기,엔진식플렉시블형 ∮45(2.6kw),대,,,261,261
58CD4447382187CC438E83A6F4E91F2F889E9C,크러셔(이동식),50ton/hr,대,,,"237,733.00","237,733.00"
58CD4447382187CC438E83A6EA56178AEED68F,크러셔(이동식),100ton/hr,대,,,"330,034.00","330,034.00"
58CD4447382187CC438E83A6EA0E15B0F45CB7,크러셔(이동식),150ton/hr,대,,,"371,291.00","371,291.00"
58CD4447382187CC438E83A6D9E7153303C27D,크러셔(이동식),200ton/hr,대,,,"404,301.00","404,301.00"
58CD4447382187CC539387E4BB9912EE9D1045,벨트 컨베이어,40.64cm*15.24m(3.73kw),대,,,"6,237.00","6,237.00"
58CD4447382187CC539387E4BB881BFDED8F80,벨트 컨베이어,45.72cm*15.24m(5.60kw),대,,,"6,538.00","6,538.00"
58CD4447382187CC539387E4BBB51F5B468782,벨트 컨베이어,60.96cm*15.24m(7.46kw),대,,,"7,746.00","7,746.00"
58CD4447382187CC539387E4BBAB1F01738879,벨트 컨베이어,76.20cm*15.24m(11.19kw),대,,,"8,867.00","8,867.00"
58CD4447382187CC539387E4BB4111FC03C8E9,벨트 컨베이어,91.44cm*15.24m(14.92kw),대,,,"10,469.00","10,469.00"
58CD4447382187CC53908AAEC3DA1DD1ABB239,에이프런 피더,76.20cm*243.84cm(2.24kw),대,,,"31,247.00","31,247.00"
58CD4447382187CC53908AAEC3DA1EF7AD0308,에이프런 피더,91.44cm*243.84cm(3.73kw),대,,,"34,019.00","34,019.00"
58CD4447382187CC53908AAEC3DA1F9E187B47,에이프런 피더,91.44cm*365.76cm(3.73kw),대,,,"44,041.00","44,041.00"
58CD4447382187CC53908AAEC3DA186F499272,에이프런 피더,106.68cm*304.86cm(7.46kw),대,,,"45,687.00","45,687.00"
58CD4447382187CC53908AAEC3DA1976BB8996,에이프런 피더,106.68cm*426.72cm(7.46kw),대,,,"61,296.00","61,296.00"
58CD4447382187CC53918B0374BA15FD43D7B1,죠 크러셔,25.4cm*46.64cm(18.65kw),대,,,"28,746.00","28,746.00"
58CD4447382187CC53918B0374BA168415B6A2,죠 크러셔,25.4cm*50.8cm(22.38kw),대,,,"30,850.00","30,850.00"
58CD4447382187CC53918B0374BA17AA182DF4,죠 크러셔,25.4cm*60.96cm(29.84kw),대,,,"36,232.00","36,232.00"
58CD4447382187CC53918B0374BA107B4A6B48,죠 크러셔,25.4cm*91.44cm(44.76kw),대,,,"38,837.00","38,837.00"
58CD4447382187CC53918B0374BA11021CCAD9,죠 크러셔,45.72cm*60.90cm(55.95kw),대,,,"52,120.00","52,120.00"
58CD4447382187CC53918B0374BA1229258D1F,죠 크러셔,45.72cm*91.44cm(82.06kw),대,,,"78,814.00","78,814.00"
58CD4447382187CC53918B0374BA13CF485D39,죠 크러셔,50.8cm*91.44cm(104.44kw),대,,,"81,635.00","81,635.00"
58CD4447382187CC53918B0374BA1C2C539527,죠 크러셔,63.5cm*101.6cm(111.90kw),대,,,"126,582.00","126,582.00"
58CD4447382187CC53918B0374BA1D3344466F,죠 크러셔,76.2cm*101.6cm(141.74kw),대,,,"153,061.00","153,061.00"
58CD4447382187CC53918B0374A91DE589EC1E,죠 크러셔,76.2cm*106.68cm(141.74kw),대,,,"157,384.00","157,384.00"
58CD4447382187CC53918B0374A91CDE971514,죠 크러셔,106.68cm*121.92cm(231.26kw),대,,,"364,229.00","364,229.00"
58CD4447382187CC53968327233B19355B7258,롤 크러셔,40.64*40.64(44.76kw),대,,,"22,405.00","22,405.00"
58CD4447382187CC53968327233B1ADBFD5B78,롤 크러셔,60.96*40.64(55.95kw),대,,,"31,459.00","31,459.00"
58CD4447382187CC53968327233B1BE2EF1392,롤 크러셔,76.2*45.72(111.90kw),대,,,"49,670.00","49,670.00"
58CD4447382187CC53968327233B1C895964C8,롤 크러셔,76.2*63.5(130.55kw),대,,,"66,602.00","66,602.00"
58CD4447382187CC53968327233B1D904B3B73,롤 크러셔,76.2*76.2(223.80kw),대,,,"68,732.00","68,732.00"
58CD4447382187CC53968327233B1EB64E9373,롤 크러셔,101.6*66.04(149.20kw),대,,,"91,353.00","91,353.00"
58CD4447382187CC53968327233B1F5D3804C2,롤 크러셔,104.14*76.2(223.80kw),대,,,"128,063.00","128,063.00"
58CD4447382187CC53968327233B10D8B0A238,롤 크러셔,139.7*76.2(242.45kw),대,,,"158,253.00","158,253.00"
58CD4447382187CC53978D9BB86619A4B88BF1,콘 크러셔,60.96cm(22kw),대,,,"58,805.00","58,805.00"
58CD4447382187CC53978D9BB80C15C26F93B2,콘 크러셔,91.44cm(40.5kw),대,,,"90,208.00","90,208.00"
58CD4447382187CC53978D9BB8281B1F5B6724,콘 크러셔,121.92cm(55kw),대,,,"137,977.00","137,977.00"
58CD4447382187CC53978D9BB8CF145D0F523E,콘 크러셔,125.94cm(70kw),대,,,"152,907.00","152,907.00"
58CD4447382187CC53948051D1CD1E27506BF3,스크린(2단식),"91.44cm*243.84cm, 5.60kw",대,,,"17,889.00","17,889.00"
58CD4447382187CC53948051D1CD1D0047A84D,스크린(2단식),"91.44cm*304.8cm, 5.60kw",대,,,"19,570.00","19,570.00"
58CD4447382187CC53948051D1CD1C79F56915,스크린(2단식),"121.91cm*243.84cm, 7.46kw",대,,,"20,764.00","20,764.00"
58CD4447382187CC53948051D1CD1B53F2F13C,스크린(2단식),"121.91cm*304.8cm, 7.46kw",대,,,"21,089.00","21,089.00"
58CD4447382187CC53948051D1CD1A4C809A11,스크린(2단식),"121.91cm*365.76cm, 11.19kw",대,,,"21,522.00","21,522.00"
58CD4447382187CC53948051D1CD19A5168AD1,스크린(2단식),"121.91cm*426.72cm, 11.19kw",대,,,"22,575.00","22,575.00"
58CD4447382187CC53948051D1CD189FCB7B32,스크린(2단식),"152.4cm*365.76cm, 14.92kw",대,,,"37,185.00","37,185.00"
58CD4447382187CC53948051D1CD17F841B367,스크린(2단식),"152.4cm*426.72cm, 18.85kw",대,,,"38,483.00","38,483.00"
58CD4447382187CC539582B00DC61DF2D7001F,스크린(3단식),"91.44cm*243.84cm, 7.46kw",대,,,"22,049.00","22,049.00"
58CD4447382187CC539582B00DC61E9941525B,스크린(3단식),"109.73cm*304.8cm, 7.46kw",대,,,"22,420.00","22,420.00"
58CD4447382187CC539582B00DC61FA0B349FF,스크린(3단식),"121.91cm*304.8cm, 11.19kw",대,,,"24,453.00","24,453.00"
58CD4447382187CC539582B00DC61870DD8E8A,스크린(3단식),"121.91cm*365.76cm, 14.92kw",대,,,"25,681.00","25,681.00"
58CD4447382187CC539582B00DC6191748E612,스크린(3단식),"121.91cm*426.72cm, 14.93kw",대,,,"27,176.00","27,176.00"
58CD4447382187CC539582B00DC61A3E51A958,스크린(3단식),"152.4cm*365.76cm, 22.38kw",대,,,"41,146.00","41,146.00"
58CD4447382187CC539582B00DC61BC5E2D193,스크린(3단식),"152.4cm*426.72cm, 22.38kw",대,,,"42,803.00","42,803.00"
58CD4447382187CC539582B00DC614950D7F86,스크린(3단식),"152.4cm*487.68cm, 29.84kw",대,,,"48,701.00","48,701.00"
58CD4447382187CC539A8AD197FB1947CE0037,아그리게이트빈,"7.65㎥, 7.46kw",대,,,"5,642.00","5,642.00"
58CD4447382187CC539A8AD197FB1A6ED8EAC6,아그리게이트빈,"16.06㎥, 11.19kw",대,,,"6,513.00","6,513.00"
58CD4447382187CC539A8AD197FB1B75CAA159,아그리게이트빈,"19.11㎥, 14.92kw",대,,,"9,658.00","9,658.00"
58CD4447382187CC539A8AD197FB1C1CB41228,아그리게이트빈,"22.94㎥, 14.92kw",대,,,"12,832.00","12,832.00"
58CD4447382187CC539A8AD197FB1D229FF75B,아그리게이트빈,"26.76㎥, 18.65kw",대,,,"19,793.00","19,793.00"
58CD4447382187CC539A8AD197FB1EC9C89222,아그리게이트빈,"34.41㎥, 22.38kw",대,,,"26,287.00","26,287.00"
58CD4447382187CC539A8AD197FB1FD03ACABB,아그리게이트빈,"53.52㎥, 29.84kw",대,,,"27,918.00","27,918.00"
58CD4447382187CC539B8B40DE6116D07FF099,골재세척설비,15kw(62.5㎥/hr),대,,,"66,843.00","66,843.00"
58CD4447382187F983688582EEA414632ABB74,파이프추진기(오거부착유압식),"127ton, 600∼800m/m",대,,,"161,174.00","161,174.00"
58CD4447382187F983688582DC56178E220BBA,파이프추진기(오거부착유압식),"240ton, 600∼1200m/m",대,,,"360,986.00","360,986.00"
58CD4447382187F983688582C3A71B140A53C8,파이프추진기(오거부착유압식),"300ton, 1050m/m",대,,,"575,989.00","575,989.00"
58CD4447382187F9836987E1A84817327CE146,파이프추진기(공압식),"180∼195m/m, 5.5㎥/min",대,,,"39,414.00","39,414.00"
58CD4447382187F9836987D09AFB1B4F8201BA,파이프추진기(공압식),"220∼235m/m, 8.0㎥/min",대,,,"47,547.00","47,547.00"
58CD4447382187F9836987D0C636119F486DC4,파이프추진기(공압식),"270∼330m/m, 12.0㎥/min",대,,,"69,796.00","69,796.00"
58CD4447382187F9836987C611E8118EE835B9,파이프추진기(공압식),"350∼400m/m, 20㎥/min",대,,,"100,050.00","100,050.00"
58CD4447382187F9836987B587F714FE883D40,파이프추진기(공압식),"450∼510m/m, 35㎥/min",대,,,"162,869.00","162,869.00"
58CD4447382187F9836E8E0719A21F9CECEA20,유압잭,200ton,대,,,"49,813.00","49,813.00"
58CD4447382187F9836E8E070F3A15932CB5B6,유압잭,300ton,대,,,"54,917.00","54,917.00"
58CD4447382187F9836E8E07722B144A90F70B,유압잭,400ton,대,,,"57,893.00","57,893.00"
58CD4447382187F9836E8E0761B4137A173AA3,유압잭,500ton,대,,,"65,142.00","65,142.00"
58CD4447382187F9836E8E07575F1F2C58EC2E,유압잭,600ton,대,,,"74,955.00","74,955.00"
58CD4447382187F9836F887FD73914FBEDC078,공기압축기(이동식),3.5㎥/min,대,,,"13,748.00","13,748.00"
58CD4447382187F9836F887FD7701D16C3DE70,공기압축기(이동식),7.1㎥/min,대,,,"19,899.00","19,899.00"
58CD4447382187F9836F887FC69E18D4A9E52D,공기압축기(이동식),10.3㎥/min,대,,,"33,498.00","33,498.00"
58CD4447382187F9836F887FC6E61DE38FAA1F,공기압축기(이동식),17.0㎥/min,대,,,"36,062.00","36,062.00"
58CD4447382187F9836F887FF3CA13BFFE6D4E,공기압축기(이동식),21.0㎥/min,대,,,"45,116.00","45,116.00"
58CD4447382187F9836F887FF38C1D50AADE4A,공기압축기(이동식),25.5㎥/min,대,,,"70,932.00","70,932.00"
58CD4447382187F99371877DB71116AECA6745,소형브레이커(공압식),1.0㎥/min,대,,,"1,894.00","1,894.00"
58CD4447382187F99371877DB7111588C7F073,소형브레이커(공압식),1.3㎥/min,대,,,"1,918.00","1,918.00"
58CD4447382187F99371877DB7111F8B7452B8,소형브레이커(공압식),1.9㎥/min,대,,,"2,500.00","2,500.00"
58CD4447382187F99371877DB7231AE434B9D1,소형브레이커(공압식),2.7㎥/min,대,,,"3,015.00","3,015.00"
58CD4447382187F9A3178DAF9F8D1127EB9BBB,소형브레이커(전기식),1.5kw,대,,,"1,335.00","1,335.00"
58CD4447382187EF13E081CDBFDE165836EEC9,드릴웨곤,7.4㎥/min,대,,,"17,689.00","17,689.00"
58CD444738218797038C86D2F082193B33BE9A,크로울러드릴(공기식),15㎥/min(120mm),대,,,"102,119.00","102,119.00"
58CD444738218797038C86D2F0821BE96EC8DE,크로울러드릴(공기식),17㎥/min(120mm),대,,,"50,618.00","50,618.00"
58CD44473821879703888F2C706D1B7F96E078,크로울러드릴(탑승유압식),110kw,대,,,"157,016.00","157,016.00"
58CD44473821879703888F2C7026105723966C,크로울러드릴(탑승유압식),150kw,대,,,"211,377.00","211,377.00"
58CD444738218786939A896E444C1667F96D42,유압식할암기,∮80,대,,,"16,762.00","16,762.00"
58CD4447382187A173768DEBD286150D0F71A0,노면파쇄기,1m,대,,,"310,000.00","310,000.00"
58CD4447382187A173768DEBD2B319ECEE741E,노면파쇄기,2m,대,,,"423,166.00","423,166.00"
58CD4447382187A17375837745FD129B4F0326,소형노면파쇄기,0.95m3,대,,,"28,067.00","28,067.00"
58CD4447382187595338882F356B1E3B92D02F,점보드릴,2붐,대,,,"585,464.00","585,464.00"
58CD4447382187595338882F356B1FC22460AB,점보드릴,3붐,대,,,"1,114,943.00","1,114,943.00"
58CD444738218748E3CA8C5020B21C21D96CAF,코어드릴,15.24cm,대,,,866,866
58CD444738218748E3CA8C5020A0136ABA5E0A,코어드릴,25.40cm,대,,,"1,223.00","1,223.00"
58CD444738218748E3CA8C5020A015181667D9,코어드릴,40.64cm,대,,,"2,187.00","2,187.00"
58CD44473821B308B39C856471D61D09757AE5,그라우팅 믹서,190L*2(2kw),대,,,"2,827.00","2,827.00"
58CD44473821B308B39C856456FF11481A99B2,그라우팅 믹서,390L*2(5kw),대,,,"5,883.00","5,883.00"
58CD44473821B335F37A86F8E6C31DAE743F4D,그라우팅 펌프,30∼60L/min(3.7kw),대,,,"3,984.00","3,984.00"
58CD44473821B335F37A86F8F7321AE34D11EB,그라우팅 펌프,40∼125L/min(7.5kw),대,,,"5,801.00","5,801.00"
58CD44473821B335F37A86F8CBC914F8EBF908,그라우팅 펌프,50∼200L/min(11kw),대,,,"8,377.00","8,377.00"
58CD44473821B32BB3428F7B95CB1A611380D3,디젤 파일해머,1.5ton,대,,,"34,421.00","34,421.00"
58CD44473821B32BB3428F7B95F7167E999F40,디젤 파일해머,2.2ton,대,,,"44,454.00","44,454.00"
58CD44473821B32BB3428F7B95E61F0CA27CA2,디젤 파일해머,3.2ton,대,,,"66,676.00","66,676.00"
58CD44473821B32BB3428F7B959E1B044DE031,디젤 파일해머,4.0ton,대,,,"83,763.00","83,763.00"
58CD44473821B350D3DC85FC53F11B532224D0,보링 기계,40.5mm*150m(7.46kw),대,,,"7,388.00","7,388.00"
58CD44473821B350D3DC85FC53C419A21EC307,보링 기계,50mm*200m(11.19kw),대,,,"8,302.00","8,302.00"
58CD44473821B350D3DC85FC53D51094D51544,보링 기계,50mm*300m(11.19kw),대,,,"8,846.00","8,846.00"
58CD44473821B350D3DC85FC53A91CEDFFA39C,보링 기계,42mm*400m(11.19kw),대,,,"14,717.00","14,717.00"
58CD44473821B350D3DC85FC53BA13DFB63630,보링 기계,66.7mm*500m(14.92kw),대,,,"18,101.00","18,101.00"
58CD44473821B350D3DC85FC5362149AF28A33,보링 기계,66.7mm*850m(29.84kw),대,,,"22,633.00","22,633.00"
58CD44473821B350D3DC85FC41761DD407430E,보링 기계,60mm*1000m(37.3kw),대,,,"25,462.00","25,462.00"
58CD44473821B350C3CD81796C01103B90B891,오거,59.68kw,대,,,"67,000.00","67,000.00"
58CD44473821B350C3CD81797EF01FEEF2D6FD,오거,74.60kw,대,,,"77,190.00","77,190.00"
58CD44473821B350C3CD81797ED4126152EC06,오거,89.52kw,대,,,"91,933.00","91,933.00"
58CD44473821B350C3CD81797EA81D9352F8DD,오거,111.90kw,대,,,"181,750.00","181,750.00"
58CD44473821B350C3CD817941BD12B232820E,오거,149.20kw,대,,,"218,837.00","218,837.00"
58CD44473821B34673708447B5DF15A3A64897,"오실레이터, 로테이터","1,000mm",대,,,"331,898.00","331,898.00"
58CD44473821B34673708447B58714B12C1768,"오실레이터, 로테이터","1,500mm",대,,,"385,786.00","385,786.00"
58CD44473821B34673708447889117EB0BCF93,"오실레이터, 로테이터","2,000mm",대,,,"440,898.00","440,898.00"
58CD44473821B3467370844788CE1B09965609,"오실레이터, 로테이터","2,500mm",대,,,"551,122.00","551,122.00"
58CD44473821B346737084479900189CB35B22,"오실레이터, 로테이터","3,000mm",대,,,"738,504.00","738,504.00"
58CD44473821B34673758C56C39D1A620EC75A,유압파워팩,67.14kw,대,,,"113,790.00","113,790.00"
58CD44473821B34673768EC769C11993B8ED92,강연선인장기,60ton,대,,,"6,895.00","6,895.00"
58CD44473821B34673768EC77A301B6AE3B2D0,강연선인장기,120ton,대,,,"8,365.00","8,365.00"
58CD44473821B34673768EC74E931C9747105C,강연선인장기,250ton,대,,,"20,820.00","20,820.00"
58CD44473821B34673768EC75F3E12D4B20F5C,강연선인장기,300ton,대,,,"22,045.00","22,045.00"
58CD44473821B34673778F3697881853F87DBF,리버스서큘레이션드릴,"1,000mm",대,,,"674,635.00","674,635.00"
58CD44473821B34673778F3697D01AAE1755B3,리버스서큘레이션드릴,"1,500mm",대,,,"725,644.00","725,644.00"
58CD44473821B34673778F36A1F713EB10882D,리버스서큘레이션드릴,"2,000mm",대,,,"799,127.00","799,127.00"
58CD44473821B34673778F36A1AF1190F08970,리버스서큘레이션드릴,"2,500mm",대,,,"871,385.00","871,385.00"
58CD44473821B34673778F36B2551EB0EB40FA,리버스서큘레이션드릴,"3,000mm",대,,,"1,006,435.00","1,006,435.00"
58CD44473821B346737889AD308A19007D2817,전회전식천공기,"1,000mm",대,,,"1,201,113.00","1,201,113.00"
58CD44473821B346737889AD30D21B5AF67BE7,전회전식천공기,"1,500mm",대,,,"1,350,640.00","1,350,640.00"
58CD44473821B346737889AD0B461A396BE94D,전회전식천공기,"2,000mm",대,,,"1,835,485.00","1,835,485.00"
58CD44473821B346737889AD0B19165A4BB0BF,전회전식천공기,"2,500mm",대,,,"2,251,066.00","2,251,066.00"
58CD44473821B346737889AD15BD14C9CBC0CB,전회전식천공기,"3,000mm",대,,,"2,770,543.00","2,770,543.00"
58CD44473821B346534386FE3BD91372017A09,진동파일 해머(전동식),30kw,대,,,"80,470.00","80,470.00"
58CD44473821B346534386FE3BAD1F4B8BCFD1,진동파일 해머(전동식),40kw,대,,,"100,413.00","100,413.00"
58CD44473821B346534386FE3BAD1AC9B1D67E,진동파일 해머(전동식),45kw,대,,,"111,924.00","111,924.00"
58CD44473821B346534386FE3B8111788EDF3A,진동파일 해머(전동식),60kw,대,,,"143,708.00","143,708.00"
58CD44473821B346534386FE3B701B2DA1050C,진동파일 해머(전동식),90kw,대,,,"228,009.00","228,009.00"
58CD44473821B346534386FE295E13C56A989E,진동파일 해머(전동식),120kw,대,,,"295,639.00","295,639.00"
58CD44473821B34653418A2740A714C5C9CACB,진동파일 해머(유압식),164.12kw,대,,,"459,369.00","459,369.00"
58CD44473821B346238F8A8D478E14532ABA7F,워터젯트,96kw,대,,,"210,051.00","210,051.00"
58CD44473821B34633958F323A861CFC97F61E,유압식 압입 인발기,100∼130ton,대,,,"1,042,936.00","1,042,936.00"
58CD44473821B373932186872AA919007C1395,유압 파일 해머,3ton,대,,,"123,367.00","123,367.00"
58CD44473821B373932186872AA91FA91FE01E,유압 파일 해머,5ton,대,,,"168,766.00","168,766.00"
58CD44473821B373932186872AA91DFBA4C6AE,유압 파일 해머,7ton,대,,,"186,530.00","186,530.00"
58CD44473821B373932186872ABA1119DD479A,유압 파일 해머,10ton,대,,,"257,591.00","257,591.00"
58CD44473821B373932186872ABA123FC00768,유압 파일 해머,13ton,대,,,"310,884.00","310,884.00"
58CD44473821B361333E8A94A7F6189B36AB2D,PBD천공기(유압식),"147kw, 38m",대,,,"489,886.00","489,886.00"
58CD44473821B361333E8A94A73B1A475A6BD8,PBD천공기(유압식),"184kw, 53m",대,,,"587,864.00","587,864.00"
58CD44473821B39E83628DDBC8791EFF43851B,고압분사전용장비,20ton,대,,,"250,426.00","250,426.00"
58CD44473821B39E8361837199201A401D701D,파일천공전용장비,40ton,대,,,"125,835.00","125,835.00"
58CD44473821B39E8361837199051CE475CEE3,파일천공전용장비,60ton,대,,,"287,732.00","287,732.00"
58CD44473821B39E836183718F001291D6ED44,파일천공전용장비,100ton,대,,,"347,645.00","347,645.00"
58CD44473821B39E836183718F2C1FDD01BFC1,파일천공전용장비,120ton,대,,,"510,095.00","510,095.00"
58CD44473821B39E836183718F3D137A330E85,파일천공전용장비,135ton,대,,,"1,048,369.00","1,048,369.00"
58CD44473821B39E836183718F6A1AADD13944,파일천공전용장비,160ton,대,,,"1,917,492.00","1,917,492.00"
58CD44473821B39E83608107162518E6A2A1B0,다짐말뚝 전용장비,100ton,대,,,"482,046.00","482,046.00"
58CD44473821B39E83608107160A1A0B41A1B2,다짐말뚝 전용장비,120ton,대,,,"684,562.00","684,562.00"
58CD44473821B38C1358874D4B031397F1B8AF,자동화 믹서플랜트,0.5㎥,대,,,"90,203.00","90,203.00"
58CD44473821A2AA03328C10C62F17352CA496,고성능 착정기,335.70kw,대,,,"477,519.00","477,519.00"
58CD44473821A2AA0330813EDD9A102506AEBA,하수관 천공기,수동식,대,,,948,948
58CD44473821A2AA0337842BCA0110B2D4E2D2,상수도관 천공기,수동식,대,,,"1,814.00","1,814.00"
58CD44473821A2AA0335895E76811DB0736916,골재 살포기(자주식),3.5m,대,,,"59,323.00","59,323.00"
58CD44473821A2AA13DA8110ECB11C1BF8B5AA,진공흡입 준설차,13ton(3.00㎥적),대,,,"192,388.00","192,388.00"
58CD44473821A2AA13DA8110EC841EC43DD429,진공흡입 준설차,25ton(7.64㎥적),대,,,"295,961.00","295,961.00"
58CD44473821A2AA23E1802390DA186F779C24,버킷식준설기,,대,,,"42,985.00","42,985.00"
58CD44473821A29993C08A9A7DEC1C27133BED,자동세륜기(롤 타입),8롤(2200*5150*1000),대,,,"16,454.00","16,454.00"
58CD44473821A29993C08A9A63051486DF639D,자동세륜기(롤 타입),10롤(2650*5160*1000),대,,,"21,240.00","21,240.00"
58CD44473821A29993C6831CC1DF127314D3AD,물탱크(고무제품),6.0m3,대,,,600,600
58CD44473821A29993C6831CC1CE15F937722C,물탱크(살수차),1800L,대,,,"34,361.00","34,361.00"
58CD44473821A29993C6831CC1E9124EEE42C1,물탱크(살수차),3800L,대,,,"39,849.00","39,849.00"
58CD44473821A29993C6831CC18717A9777312,물탱크(살수차),5500L,대,,,"46,215.00","46,215.00"
58CD44473821A29993C6831CC1BC1351F038BF,물탱크(살수차),6500L,대,,,"50,255.00","50,255.00"
58CD44473821A29993C6831CD223185DE8D70B,물탱크(살수차),16000L,대,,,"88,637.00","88,637.00"
58CD44473821A29993C78D874F0914F9A30382,이동식 임목파쇄기,93.25kw,대,,,"146,814.00","146,814.00"
58CD44473821A29993C78D8713A718088FD599,이동식 임목파쇄기,350.62kw,대,,,"507,953.00","507,953.00"
